product_id	product_name	category_id	price	is_active
2214	品牌C 馬克杯 藍色 XL	3	150.00	1
2215	品牌C 馬克杯 藍色 均一	3	160.00	1
2216	品牌C 馬克杯 紅色 S	3	170.00	1
2217	品牌C 馬克杯 紅色 M	3	180.00	1
2218	品牌C 馬克杯 紅色 L	3	190.00	1
2219	品牌C 馬克杯 紅色 XL	3	200.00	1
2220	品牌C 馬克杯 紅色 均一	3	210.00	1
2221	品牌C 馬克杯 灰色 S	3	220.00	1
2222	品牌C 馬克杯 灰色 M	3	230.00	1
2223	品牌C 馬克杯 灰色 L	3	240.00	1
2224	品牌C 馬克杯 灰色 XL	3	250.00	1
2225	品牌C 馬克杯 灰色 均一	3	260.00	1
2226	品牌C 馬克杯 綠色 S	3	270.00	1
2227	品牌C 馬克杯 綠色 M	3	280.00	1
2228	品牌C 馬克杯 綠色 L	3	290.00	1
2229	品牌C 馬克杯 綠色 XL	3	300.00	1
2230	品牌C 馬克杯 綠色 均一	3	310.00	1
2231	品牌C 馬克杯 米色 S	3	320.00	1
2232	品牌C 馬克杯 米色 M	3	330.00	1
2233	品牌C 馬克杯 米色 L	3	340.00	1
2234	品牌C 馬克杯 米色 XL	3	350.00	1
2235	品牌C 馬克杯 米色 均一	3	360.00	1
2236	品牌C 馬克杯 粉色 S	3	370.00	1
2237	品牌C 馬克杯 粉色 M	3	380.00	1
2238	品牌C 馬克杯 粉色 L	3	390.00	1
2239	品牌C 馬克杯 粉色 XL	3	400.00	1
2240	品牌C 馬克杯 粉色 均一	3	410.00	1
2241	品牌C 馬克杯 黃色 S	3	420.00	1
2242	品牌C 馬克杯 黃色 M	3	430.00	1
2243	品牌C 馬克杯 黃色 L	3	440.00	1
2244	品牌C 馬克杯 黃色 XL	3	450.00	1
2245	品牌C 馬克杯 黃色 均一	3	460.00	1
2246	品牌C 馬克杯 紫色 S	3	470.00	1
2247	品牌C 馬克杯 紫色 M	3	480.00	1
2248	品牌C 馬克杯 紫色 L	3	490.00	1
2249	品牌C 馬克杯 紫色 XL	3	500.00	1
2250	品牌C 馬克杯 紫色 均一	3	510.00	0
2251	品牌C 收納盒 黑色 S	3	520.00	1
2252	品牌C 收納盒 黑色 M	3	530.00	1
2253	品牌C 收納盒 黑色 L	3	540.00	1
2254	品牌C 收納盒 黑色 XL	3	550.00	1
2255	品牌C 收納盒 黑色 均一	3	560.00	1
2256	品牌C 收納盒 白色 S	3	570.00	1
2257	品牌C 收納盒 白色 M	3	580.00	1
2258	品牌C 收納盒 白色 L	3	590.00	1
2259	品牌C 收納盒 白色 XL	3	600.00	1
2260	品牌C 收納盒 白色 均一	3	610.00	1
2261	品牌C 收納盒 藍色 S	3	620.00	1
2262	品牌C 收納盒 藍色 M	3	630.00	1
2263	品牌C 收納盒 藍色 L	3	640.00	1
2264	品牌C 收納盒 藍色 XL	3	650.00	1
2265	品牌C 收納盒 藍色 均一	3	660.00	1
2266	品牌C 收納盒 紅色 S	3	670.00	1
2267	品牌C 收納盒 紅色 M	3	680.00	1
2268	品牌C 收納盒 紅色 L	3	690.00	1
2269	品牌C 收納盒 紅色 XL	3	700.00	1
2270	品牌C 收納盒 紅色 均一	3	710.00	1
2271	品牌C 收納盒 灰色 S	3	720.00	1
2272	品牌C 收納盒 灰色 M	3	730.00	1
2273	品牌C 收納盒 灰色 L	3	740.00	1
2274	品牌C 收納盒 灰色 XL	3	750.00	1
2275	品牌C 收納盒 灰色 均一	3	760.00	1
2276	品牌C 收納盒 綠色 S	3	770.00	1
2277	品牌C 收納盒 綠色 M	3	780.00	1
2278	品牌C 收納盒 綠色 L	3	790.00	1
2279	品牌C 收納盒 綠色 XL	3	800.00	1
2280	品牌C 收納盒 綠色 均一	3	810.00	1
2281	品牌C 收納盒 米色 S	3	820.00	1
2282	品牌C 收納盒 米色 M	3	830.00	1
2283	品牌C 收納盒 米色 L	3	840.00	1
2284	品牌C 收納盒 米色 XL	3	850.00	1
2285	品牌C 收納盒 米色 均一	3	860.00	1
2286	品牌C 收納盒 粉色 S	3	870.00	1
2287	品牌C 收納盒 粉色 M	3	880.00	1
2288	品牌C 收納盒 粉色 L	3	890.00	1
2289	品牌C 收納盒 粉色 XL	3	900.00	1
2290	品牌C 收納盒 粉色 均一	3	910.00	1
2291	品牌C 收納盒 黃色 S	3	920.00	1
2292	品牌C 收納盒 黃色 M	3	930.00	1
2293	品牌C 收納盒 黃色 L	3	940.00	1
2294	品牌C 收納盒 黃色 XL	3	950.00	1
2295	品牌C 收納盒 黃色 均一	3	960.00	1
2296	品牌C 收納盒 紫色 S	3	970.00	1
2297	品牌C 收納盒 紫色 M	3	980.00	1
2298	品牌C 收納盒 紫色 L	3	990.00	1
2299	品牌C 收納盒 紫色 XL	3	1000.00	1
2300	品牌C 收納盒 紫色 均一	3	1010.00	0
2301	品牌C 咖啡豆 黑色 S	4	1020.00	1
2302	品牌C 咖啡豆 黑色 M	4	1030.00	1
2303	品牌C 咖啡豆 黑色 L	4	1040.00	1
2304	品牌C 咖啡豆 黑色 XL	4	1050.00	1
2305	品牌C 咖啡豆 黑色 均一	4	1060.00	1
2306	品牌C 咖啡豆 白色 S	4	1070.00	1
2307	品牌C 咖啡豆 白色 M	4	1080.00	1
2308	品牌C 咖啡豆 白色 L	4	1090.00	1
2309	品牌C 咖啡豆 白色 XL	4	1100.00	1
2310	品牌C 咖啡豆 白色 均一	4	1110.00	1
2311	品牌C 咖啡豆 藍色 S	4	1120.00	1
2312	品牌C 咖啡豆 藍色 M	4	1130.00	1
2313	品牌C 咖啡豆 藍色 L	4	1140.00	1
2314	品牌C 咖啡豆 藍色 XL	4	1150.00	1
2315	品牌C 咖啡豆 藍色 均一	4	1160.00	1
2316	品牌C 咖啡豆 紅色 S	4	1170.00	1
2317	品牌C 咖啡豆 紅色 M	4	1180.00	1
2318	品牌C 咖啡豆 紅色 L	4	1190.00	1
2319	品牌C 咖啡豆 紅色 XL	4	1200.00	1
2320	品牌C 咖啡豆 紅色 均一	4	1210.00	1
2321	品牌C 咖啡豆 灰色 S	4	1220.00	1
2322	品牌C 咖啡豆 灰色 M	4	1230.00	1
2323	品牌C 咖啡豆 灰色 L	4	1240.00	1
2324	品牌C 咖啡豆 灰色 XL	4	1250.00	1
2325	品牌C 咖啡豆 灰色 均一	4	1260.00	1
2326	品牌C 咖啡豆 綠色 S	4	1270.00	1
2327	品牌C 咖啡豆 綠色 M	4	1280.00	1
2328	品牌C 咖啡豆 綠色 L	4	1290.00	1
2329	品牌C 咖啡豆 綠色 XL	4	1300.00	1
2330	品牌C 咖啡豆 綠色 均一	4	1310.00	1
2331	品牌C 咖啡豆 米色 S	4	1320.00	1
2332	品牌C 咖啡豆 米色 M	4	1330.00	1
2333	品牌C 咖啡豆 米色 L	4	1340.00	1
2334	品牌C 咖啡豆 米色 XL	4	1350.00	1
2335	品牌C 咖啡豆 米色 均一	4	1360.00	1
2336	品牌C 咖啡豆 粉色 S	4	1370.00	1
2337	品牌C 咖啡豆 粉色 M	4	1380.00	1
2338	品牌C 咖啡豆 粉色 L	4	1390.00	1
2339	品牌C 咖啡豆 粉色 XL	4	1400.00	1
2340	品牌C 咖啡豆 粉色 均一	4	1410.00	1
2341	品牌C 咖啡豆 黃色 S	4	1420.00	1
2342	品牌C 咖啡豆 黃色 M	4	1430.00	1
2343	品牌C 咖啡豆 黃色 L	4	1440.00	1
2344	品牌C 咖啡豆 黃色 XL	4	1450.00	1
2345	品牌C 咖啡豆 黃色 均一	4	1460.00	1
2346	品牌C 咖啡豆 紫色 S	4	1470.00	1
2347	品牌C 咖啡豆 紫色 M	4	1480.00	1
2348	品牌C 咖啡豆 紫色 L	4	1490.00	1
2349	品牌C 咖啡豆 紫色 XL	4	1500.00	1
2350	品牌C 咖啡豆 紫色 均一	4	1510.00	0
2351	品牌C 餅乾 黑色 S	4	1520.00	1
2352	品牌C 餅乾 黑色 M	4	1530.00	1
2353	品牌C 餅乾 黑色 L	4	1540.00	1
2354	品牌C 餅乾 黑色 XL	4	1550.00	1
2355	品牌C 餅乾 黑色 均一	4	1560.00	1
2356	品牌C 餅乾 白色 S	4	1570.00	1
2357	品牌C 餅乾 白色 M	4	1580.00	1
2358	品牌C 餅乾 白色 L	4	1590.00	1
2359	品牌C 餅乾 白色 XL	4	1600.00	1
2360	品牌C 餅乾 白色 均一	4	1610.00	1
2361	品牌C 餅乾 藍色 S	4	1620.00	1
2362	品牌C 餅乾 藍色 M	4	1630.00	1
2363	品牌C 餅乾 藍色 L	4	1640.00	1
2364	品牌C 餅乾 藍色 XL	4	1650.00	1
2365	品牌C 餅乾 藍色 均一	4	1660.00	1
2366	品牌C 餅乾 紅色 S	4	1670.00	1
2367	品牌C 餅乾 紅色 M	4	1680.00	1
2368	品牌C 餅乾 紅色 L	4	1690.00	1
2369	品牌C 餅乾 紅色 XL	4	1700.00	1
2370	品牌C 餅乾 紅色 均一	4	1710.00	1
2371	品牌C 餅乾 灰色 S	4	1720.00	1
2372	品牌C 餅乾 灰色 M	4	1730.00	1
2373	品牌C 餅乾 灰色 L	4	1740.00	1
2374	品牌C 餅乾 灰色 XL	4	1750.00	1
2375	品牌C 餅乾 灰色 均一	4	1760.00	1
2376	品牌C 餅乾 綠色 S	4	1770.00	1
2377	品牌C 餅乾 綠色 M	4	1780.00	1
2378	品牌C 餅乾 綠色 L	4	1790.00	1
2379	品牌C 餅乾 綠色 XL	4	1800.00	1
2380	品牌C 餅乾 綠色 均一	4	1810.00	1
2381	品牌C 餅乾 米色 S	4	1820.00	1
2382	品牌C 餅乾 米色 M	4	1830.00	1
2383	品牌C 餅乾 米色 L	4	1840.00	1
2384	品牌C 餅乾 米色 XL	4	1850.00	1
2385	品牌C 餅乾 米色 均一	4	1860.00	1
2386	品牌C 餅乾 粉色 S	4	1870.00	1
2387	品牌C 餅乾 粉色 M	4	1880.00	1
2388	品牌C 餅乾 粉色 L	4	1890.00	1
2389	品牌C 餅乾 粉色 XL	4	1900.00	1
2390	品牌C 餅乾 粉色 均一	4	1910.00	1
2391	品牌C 餅乾 黃色 S	4	1920.00	1
2392	品牌C 餅乾 黃色 M	4	1930.00	1
2393	品牌C 餅乾 黃色 L	4	1940.00	1
2394	品牌C 餅乾 黃色 XL	4	1950.00	1
2395	品牌C 餅乾 黃色 均一	4	1960.00	1
2396	品牌C 餅乾 紫色 S	4	1970.00	1
2397	品牌C 餅乾 紫色 M	4	1980.00	1
2398	品牌C 餅乾 紫色 L	4	1990.00	1
2399	品牌C 餅乾 紫色 XL	4	2000.00	1
2400	品牌C 餅乾 紫色 均一	4	10.00	0
2401	品牌C 洗面乳 黑色 S	5	20.00	1
2402	品牌C 洗面乳 黑色 M	5	30.00	1
2403	品牌C 洗面乳 黑色 L	5	40.00	1
2404	品牌C 洗面乳 黑色 XL	5	50.00	1
2405	品牌C 洗面乳 黑色 均一	5	60.00	1
2406	品牌C 洗面乳 白色 S	5	70.00	1
2407	品牌C 洗面乳 白色 M	5	80.00	1
2408	品牌C 洗面乳 白色 L	5	90.00	1
2409	品牌C 洗面乳 白色 XL	5	100.00	1
2410	品牌C 洗面乳 白色 均一	5	110.00	1
2411	品牌C 洗面乳 藍色 S	5	120.00	1
2412	品牌C 洗面乳 藍色 M	5	130.00	1
2413	品牌C 洗面乳 藍色 L	5	140.00	1
2414	品牌C 洗面乳 藍色 XL	5	150.00	1
2415	品牌C 洗面乳 藍色 均一	5	160.00	1
2416	品牌C 洗面乳 紅色 S	5	170.00	1
2417	品牌C 洗面乳 紅色 M	5	180.00	1
2418	品牌C 洗面乳 紅色 L	5	190.00	1
2419	品牌C 洗面乳 紅色 XL	5	200.00	1
2420	品牌C 洗面乳 紅色 均一	5	210.00	1
2421	品牌C 洗面乳 灰色 S	5	220.00	1
2422	品牌C 洗面乳 灰色 M	5	230.00	1
2423	品牌C 洗面乳 灰色 L	5	240.00	1
2424	品牌C 洗面乳 灰色 XL	5	250.00	1
2425	品牌C 洗面乳 灰色 均一	5	260.00	1
2426	品牌C 洗面乳 綠色 S	5	270.00	1
2427	品牌C 洗面乳 綠色 M	5	280.00	1
2428	品牌C 洗面乳 綠色 L	5	290.00	1
2429	品牌C 洗面乳 綠色 XL	5	300.00	1
2430	品牌C 洗面乳 綠色 均一	5	310.00	1
2431	品牌C 洗面乳 米色 S	5	320.00	1
2432	品牌C 洗面乳 米色 M	5	330.00	1
2433	品牌C 洗面乳 米色 L	5	340.00	1
2434	品牌C 洗面乳 米色 XL	5	350.00	1
2435	品牌C 洗面乳 米色 均一	5	360.00	1
2436	品牌C 洗面乳 粉色 S	5	370.00	1
2437	品牌C 洗面乳 粉色 M	5	380.00	1
2438	品牌C 洗面乳 粉色 L	5	390.00	1
2439	品牌C 洗面乳 粉色 XL	5	400.00	1
2440	品牌C 洗面乳 粉色 均一	5	410.00	1
2441	品牌C 洗面乳 黃色 S	5	420.00	1
2442	品牌C 洗面乳 黃色 M	5	430.00	1
2443	品牌C 洗面乳 黃色 L	5	440.00	1
2444	品牌C 洗面乳 黃色 XL	5	450.00	1
2445	品牌C 洗面乳 黃色 均一	5	460.00	1
2446	品牌C 洗面乳 紫色 S	5	470.00	1
2447	品牌C 洗面乳 紫色 M	5	480.00	1
2448	品牌C 洗面乳 紫色 L	5	490.00	1
2449	品牌C 洗面乳 紫色 XL	5	500.00	1
2450	品牌C 洗面乳 紫色 均一	5	510.00	0
2451	品牌C 面膜 黑色 S	5	520.00	1
2452	品牌C 面膜 黑色 M	5	530.00	1
2453	品牌C 面膜 黑色 L	5	540.00	1
2454	品牌C 面膜 黑色 XL	5	550.00	1
2455	品牌C 面膜 黑色 均一	5	560.00	1
2456	品牌C 面膜 白色 S	5	570.00	1
2457	品牌C 面膜 白色 M	5	580.00	1
2458	品牌C 面膜 白色 L	5	590.00	1
2459	品牌C 面膜 白色 XL	5	600.00	1
2460	品牌C 面膜 白色 均一	5	610.00	1
2461	品牌C 面膜 藍色 S	5	620.00	1
2462	品牌C 面膜 藍色 M	5	630.00	1
2463	品牌C 面膜 藍色 L	5	640.00	1
2464	品牌C 面膜 藍色 XL	5	650.00	1
2465	品牌C 面膜 藍色 均一	5	660.00	1
2466	品牌C 面膜 紅色 S	5	670.00	1
2467	品牌C 面膜 紅色 M	5	680.00	1
2468	品牌C 面膜 紅色 L	5	690.00	1
2469	品牌C 面膜 紅色 XL	5	700.00	1
2470	品牌C 面膜 紅色 均一	5	710.00	1
2471	品牌C 面膜 灰色 S	5	720.00	1
2472	品牌C 面膜 灰色 M	5	730.00	1
2473	品牌C 面膜 灰色 L	5	740.00	1
2474	品牌C 面膜 灰色 XL	5	750.00	1
2475	品牌C 面膜 灰色 均一	5	760.00	1
2476	品牌C 面膜 綠色 S	5	770.00	1
2477	品牌C 面膜 綠色 M	5	780.00	1
2478	品牌C 面膜 綠色 L	5	790.00	1
2479	品牌C 面膜 綠色 XL	5	800.00	1
2480	品牌C 面膜 綠色 均一	5	810.00	1
2481	品牌C 面膜 米色 S	5	820.00	1
2482	品牌C 面膜 米色 M	5	830.00	1
2483	品牌C 面膜 米色 L	5	840.00	1
2484	品牌C 面膜 米色 XL	5	850.00	1
2485	品牌C 面膜 米色 均一	5	860.00	1
2486	品牌C 面膜 粉色 S	5	870.00	1
2487	品牌C 面膜 粉色 M	5	880.00	1
2488	品牌C 面膜 粉色 L	5	890.00	1
2489	品牌C 面膜 粉色 XL	5	900.00	1
2490	品牌C 面膜 粉色 均一	5	910.00	1
2491	品牌C 面膜 黃色 S	5	920.00	1
2492	品牌C 面膜 黃色 M	5	930.00	1
2493	品牌C 面膜 黃色 L	5	940.00	1
2494	品牌C 面膜 黃色 XL	5	950.00	1
2495	品牌C 面膜 黃色 均一	5	960.00	1
2496	品牌C 面膜 紫色 S	5	970.00	1
2497	品牌C 面膜 紫色 M	5	980.00	1
2498	品牌C 面膜 紫色 L	5	990.00	1
2499	品牌C 面膜 紫色 XL	5	1000.00	1
2500	品牌C 面膜 紫色 均一	5	1010.00	0
2501	品牌C 瑜珈墊 黑色 S	6	1020.00	1
2502	品牌C 瑜珈墊 黑色 M	6	1030.00	1
2503	品牌C 瑜珈墊 黑色 L	6	1040.00	1
2504	品牌C 瑜珈墊 黑色 XL	6	1050.00	1
2505	品牌C 瑜珈墊 黑色 均一	6	1060.00	1
2506	品牌C 瑜珈墊 白色 S	6	1070.00	1
2507	品牌C 瑜珈墊 白色 M	6	1080.00	1
2508	品牌C 瑜珈墊 白色 L	6	1090.00	1
2509	品牌C 瑜珈墊 白色 XL	6	1100.00	1
2510	品牌C 瑜珈墊 白色 均一	6	1110.00	1
2511	品牌C 瑜珈墊 藍色 S	6	1120.00	1
2512	品牌C 瑜珈墊 藍色 M	6	1130.00	1
2513	品牌C 瑜珈墊 藍色 L	6	1140.00	1
2514	品牌C 瑜珈墊 藍色 XL	6	1150.00	1
2515	品牌C 瑜珈墊 藍色 均一	6	1160.00	1
2516	品牌C 瑜珈墊 紅色 S	6	1170.00	1
2517	品牌C 瑜珈墊 紅色 M	6	1180.00	1
2518	品牌C 瑜珈墊 紅色 L	6	1190.00	1
2519	品牌C 瑜珈墊 紅色 XL	6	1200.00	1
2520	品牌C 瑜珈墊 紅色 均一	6	1210.00	1
2521	品牌C 瑜珈墊 灰色 S	6	1220.00	1
2522	品牌C 瑜珈墊 灰色 M	6	1230.00	1
2523	品牌C 瑜珈墊 灰色 L	6	1240.00	1
2524	品牌C 瑜珈墊 灰色 XL	6	1250.00	1
2525	品牌C 瑜珈墊 灰色 均一	6	1260.00	1
2526	品牌C 瑜珈墊 綠色 S	6	1270.00	1
2527	品牌C 瑜珈墊 綠色 M	6	1280.00	1
2528	品牌C 瑜珈墊 綠色 L	6	1290.00	1
2529	品牌C 瑜珈墊 綠色 XL	6	1300.00	1
2530	品牌C 瑜珈墊 綠色 均一	6	1310.00	1
2531	品牌C 瑜珈墊 米色 S	6	1320.00	1
2532	品牌C 瑜珈墊 米色 M	6	1330.00	1
2533	品牌C 瑜珈墊 米色 L	6	1340.00	1
2534	品牌C 瑜珈墊 米色 XL	6	1350.00	1
2535	品牌C 瑜珈墊 米色 均一	6	1360.00	1
2536	品牌C 瑜珈墊 粉色 S	6	1370.00	1
2537	品牌C 瑜珈墊 粉色 M	6	1380.00	1
2538	品牌C 瑜珈墊 粉色 L	6	1390.00	1
2539	品牌C 瑜珈墊 粉色 XL	6	1400.00	1
2540	品牌C 瑜珈墊 粉色 均一	6	1410.00	1
2541	品牌C 瑜珈墊 黃色 S	6	1420.00	1
2542	品牌C 瑜珈墊 黃色 M	6	1430.00	1
2543	品牌C 瑜珈墊 黃色 L	6	1440.00	1
2544	品牌C 瑜珈墊 黃色 XL	6	1450.00	1
2545	品牌C 瑜珈墊 黃色 均一	6	1460.00	1
2546	品牌C 瑜珈墊 紫色 S	6	1470.00	1
2547	品牌C 瑜珈墊 紫色 M	6	1480.00	1
2548	品牌C 瑜珈墊 紫色 L	6	1490.00	1
2549	品牌C 瑜珈墊 紫色 XL	6	1500.00	1
2550	品牌C 瑜珈墊 紫色 均一	6	1510.00	0
2551	品牌C 啞鈴 黑色 S	6	1520.00	1
2552	品牌C 啞鈴 黑色 M	6	1530.00	1
2553	品牌C 啞鈴 黑色 L	6	1540.00	1
2554	品牌C 啞鈴 黑色 XL	6	1550.00	1
2555	品牌C 啞鈴 黑色 均一	6	1560.00	1
2556	品牌C 啞鈴 白色 S	6	1570.00	1
2557	品牌C 啞鈴 白色 M	6	1580.00	1
2558	品牌C 啞鈴 白色 L	6	1590.00	1
2559	品牌C 啞鈴 白色 XL	6	1600.00	1
2560	品牌C 啞鈴 白色 均一	6	1610.00	1
2561	品牌C 啞鈴 藍色 S	6	1620.00	1
2562	品牌C 啞鈴 藍色 M	6	1630.00	1
2563	品牌C 啞鈴 藍色 L	6	1640.00	1
2564	品牌C 啞鈴 藍色 XL	6	1650.00	1
2565	品牌C 啞鈴 藍色 均一	6	1660.00	1
2566	品牌C 啞鈴 紅色 S	6	1670.00	1
2567	品牌C 啞鈴 紅色 M	6	1680.00	1
2568	品牌C 啞鈴 紅色 L	6	1690.00	1
2569	品牌C 啞鈴 紅色 XL	6	1700.00	1
2570	品牌C 啞鈴 紅色 均一	6	1710.00	1
2571	品牌C 啞鈴 灰色 S	6	1720.00	1
2572	品牌C 啞鈴 灰色 M	6	1730.00	1
2573	品牌C 啞鈴 灰色 L	6	1740.00	1
2574	品牌C 啞鈴 灰色 XL	6	1750.00	1
2575	品牌C 啞鈴 灰色 均一	6	1760.00	1
2576	品牌C 啞鈴 綠色 S	6	1770.00	1
2577	品牌C 啞鈴 綠色 M	6	1780.00	1
2578	品牌C 啞鈴 綠色 L	6	1790.00	1
2579	品牌C 啞鈴 綠色 XL	6	1800.00	1
2580	品牌C 啞鈴 綠色 均一	6	1810.00	1
2581	品牌C 啞鈴 米色 S	6	1820.00	1
2582	品牌C 啞鈴 米色 M	6	1830.00	1
2583	品牌C 啞鈴 米色 L	6	1840.00	1
2584	品牌C 啞鈴 米色 XL	6	1850.00	1
2585	品牌C 啞鈴 米色 均一	6	1860.00	1
2586	品牌C 啞鈴 粉色 S	6	1870.00	1
2587	品牌C 啞鈴 粉色 M	6	1880.00	1
2588	品牌C 啞鈴 粉色 L	6	1890.00	1
2589	品牌C 啞鈴 粉色 XL	6	1900.00	1
2590	品牌C 啞鈴 粉色 均一	6	1910.00	1
2591	品牌C 啞鈴 黃色 S	6	1920.00	1
2592	品牌C 啞鈴 黃色 M	6	1930.00	1
2593	品牌C 啞鈴 黃色 L	6	1940.00	1
2594	品牌C 啞鈴 黃色 XL	6	1950.00	1
2595	品牌C 啞鈴 黃色 均一	6	1960.00	1
2596	品牌C 啞鈴 紫色 S	6	1970.00	1
2597	品牌C 啞鈴 紫色 M	6	1980.00	1
2598	品牌C 啞鈴 紫色 L	6	1990.00	1
2599	品牌C 啞鈴 紫色 XL	6	2000.00	1
2600	品牌C 啞鈴 紫色 均一	6	10.00	0
2601	品牌C 筆記本 黑色 S	7	20.00	1
2602	品牌C 筆記本 黑色 M	7	30.00	1
2603	品牌C 筆記本 黑色 L	7	40.00	1
2604	品牌C 筆記本 黑色 XL	7	50.00	1
2605	品牌C 筆記本 黑色 均一	7	60.00	1
2606	品牌C 筆記本 白色 S	7	70.00	1
2607	品牌C 筆記本 白色 M	7	80.00	1
2608	品牌C 筆記本 白色 L	7	90.00	1
2609	品牌C 筆記本 白色 XL	7	100.00	1
2610	品牌C 筆記本 白色 均一	7	110.00	1
2611	品牌C 筆記本 藍色 S	7	120.00	1
2612	品牌C 筆記本 藍色 M	7	130.00	1
2613	品牌C 筆記本 藍色 L	7	140.00	1
2614	品牌C 筆記本 藍色 XL	7	150.00	1
2615	品牌C 筆記本 藍色 均一	7	160.00	1
2616	品牌C 筆記本 紅色 S	7	170.00	1
2617	品牌C 筆記本 紅色 M	7	180.00	1
2618	品牌C 筆記本 紅色 L	7	190.00	1
2619	品牌C 筆記本 紅色 XL	7	200.00	1
2620	品牌C 筆記本 紅色 均一	7	210.00	1
2621	品牌C 筆記本 灰色 S	7	220.00	1
2622	品牌C 筆記本 灰色 M	7	230.00	1
2623	品牌C 筆記本 灰色 L	7	240.00	1
2624	品牌C 筆記本 灰色 XL	7	250.00	1
2625	品牌C 筆記本 灰色 均一	7	260.00	1
2626	品牌C 筆記本 綠色 S	7	270.00	1
2627	品牌C 筆記本 綠色 M	7	280.00	1
2628	品牌C 筆記本 綠色 L	7	290.00	1
2629	品牌C 筆記本 綠色 XL	7	300.00	1
2630	品牌C 筆記本 綠色 均一	7	310.00	1
2631	品牌C 筆記本 米色 S	7	320.00	1
2632	品牌C 筆記本 米色 M	7	330.00	1
2633	品牌C 筆記本 米色 L	7	340.00	1
2634	品牌C 筆記本 米色 XL	7	350.00	1
2635	品牌C 筆記本 米色 均一	7	360.00	1
2636	品牌C 筆記本 粉色 S	7	370.00	1
2637	品牌C 筆記本 粉色 M	7	380.00	1
2638	品牌C 筆記本 粉色 L	7	390.00	1
2639	品牌C 筆記本 粉色 XL	7	400.00	1
2640	品牌C 筆記本 粉色 均一	7	410.00	1
2641	品牌C 筆記本 黃色 S	7	420.00	1
2642	品牌C 筆記本 黃色 M	7	430.00	1
2643	品牌C 筆記本 黃色 L	7	440.00	1
2644	品牌C 筆記本 黃色 XL	7	450.00	1
2645	品牌C 筆記本 黃色 均一	7	460.00	1
2646	品牌C 筆記本 紫色 S	7	470.00	1
2647	品牌C 筆記本 紫色 M	7	480.00	1
2648	品牌C 筆記本 紫色 L	7	490.00	1
2649	品牌C 筆記本 紫色 XL	7	500.00	1
2650	品牌C 筆記本 紫色 均一	7	510.00	0
2651	品牌C 原子筆 黑色 S	7	520.00	1
2652	品牌C 原子筆 黑色 M	7	530.00	1
2653	品牌C 原子筆 黑色 L	7	540.00	1
2654	品牌C 原子筆 黑色 XL	7	550.00	1
2655	品牌C 原子筆 黑色 均一	7	560.00	1
2656	品牌C 原子筆 白色 S	7	570.00	1
2657	品牌C 原子筆 白色 M	7	580.00	1
2658	品牌C 原子筆 白色 L	7	590.00	1
2659	品牌C 原子筆 白色 XL	7	600.00	1
2660	品牌C 原子筆 白色 均一	7	610.00	1
2661	品牌C 原子筆 藍色 S	7	620.00	1
2662	品牌C 原子筆 藍色 M	7	630.00	1
2663	品牌C 原子筆 藍色 L	7	640.00	1
2664	品牌C 原子筆 藍色 XL	7	650.00	1
2665	品牌C 原子筆 藍色 均一	7	660.00	1
2666	品牌C 原子筆 紅色 S	7	670.00	1
2667	品牌C 原子筆 紅色 M	7	680.00	1
2668	品牌C 原子筆 紅色 L	7	690.00	1
2669	品牌C 原子筆 紅色 XL	7	700.00	1
2670	品牌C 原子筆 紅色 均一	7	710.00	1
2671	品牌C 原子筆 灰色 S	7	720.00	1
2672	品牌C 原子筆 灰色 M	7	730.00	1
2673	品牌C 原子筆 灰色 L	7	740.00	1
2674	品牌C 原子筆 灰色 XL	7	750.00	1
2675	品牌C 原子筆 灰色 均一	7	760.00	1
2676	品牌C 原子筆 綠色 S	7	770.00	1
2677	品牌C 原子筆 綠色 M	7	780.00	1
2678	品牌C 原子筆 綠色 L	7	790.00	1
2679	品牌C 原子筆 綠色 XL	7	800.00	1
2680	品牌C 原子筆 綠色 均一	7	810.00	1
2681	品牌C 原子筆 米色 S	7	820.00	1
2682	品牌C 原子筆 米色 M	7	830.00	1
2683	品牌C 原子筆 米色 L	7	840.00	1
2684	品牌C 原子筆 米色 XL	7	850.00	1
2685	品牌C 原子筆 米色 均一	7	860.00	1
2686	品牌C 原子筆 粉色 S	7	870.00	1
2687	品牌C 原子筆 粉色 M	7	880.00	1
2688	品牌C 原子筆 粉色 L	7	890.00	1
2689	品牌C 原子筆 粉色 XL	7	900.00	1
2690	品牌C 原子筆 粉色 均一	7	910.00	1
2691	品牌C 原子筆 黃色 S	7	920.00	1
2692	品牌C 原子筆 黃色 M	7	930.00	1
2693	品牌C 原子筆 黃色 L	7	940.00	1
2694	品牌C 原子筆 黃色 XL	7	950.00	1
2695	品牌C 原子筆 黃色 均一	7	960.00	1
2696	品牌C 原子筆 紫色 S	7	970.00	1
2697	品牌C 原子筆 紫色 M	7	980.00	1
2698	品牌C 原子筆 紫色 L	7	990.00	1
2699	品牌C 原子筆 紫色 XL	7	1000.00	1
2700	品牌C 原子筆 紫色 均一	7	1010.00	0
2701	品牌C 貓砂 黑色 S	8	1020.00	1
2702	品牌C 貓砂 黑色 M	8	1030.00	1
2703	品牌C 貓砂 黑色 L	8	1040.00	1
2704	品牌C 貓砂 黑色 XL	8	1050.00	1
2705	品牌C 貓砂 黑色 均一	8	1060.00	1
2706	品牌C 貓砂 白色 S	8	1070.00	1
